  -5.8166506567702344E+11  1.3183346667425459E+17 -7.0643703305390239E+08 -2.0885011385653027E+23 -1.2468971979637965E+05  1.3174653648532862E+14 -2.0885010106097415E+20  4.3453001243764892E+07 -2.5542715483728470E+10
  -5.6251081667831189E+11  1.0473096410412691E+17 -6.8729698574677944E+08 -1.3177551480739619E+23 -1.2468262118300283E+05  1.0464403600570025E+14 -1.3177550201405238E+20  4.3448817026129849E+07 -2.5522225425274883E+10
  -5.4335411626110596E+11  8.3202680757252464E+16 -6.6815816371440339E+08 -8.3144730464362533E+22 -1.2467368552920093E+05  8.3115755290414750E+13 -8.3144717667682140E+19  4.3443548370203897E+07 -2.5580827419910625E+10
  -5.2419432978553296E+11  6.6102157042161624E+16 -6.4902088402225256E+08 -5.2460779915146219E+22 -1.2466243774621305E+05  6.6015234887990750E+13 -5.2460767135884263E+19  4.3436931761950858E+07 -2.5567655893440723E+10
  -5.0503065834268964E+11  5.2518727713704864E+16 -6.2988554572145152E+08 -3.3100515958266956E+22 -1.2464828006453702E+05  5.2431809729448562E+13 -3.3100503178768015E+19  4.3428599028116621E+07 -2.5560419954705460E+10
  -4.8586209625357678E+11  4.1729025628001416E+16 -6.1075265101225770E+08 -2.0885015223366601E+22 -1.2463046046262152E+05  4.1642112892585281E+13 -2.0885002435444277E+19  4.3418105785934538E+07 -2.5567717775496853E+10
  -4.6668737758235046E+11  3.3158459804275488E+16 -5.9162283184953904E+08 -1.3177555317885971E+22 -1.2460803303410397E+05  3.3071553675536156E+13 -1.3177542536338129E+19  4.3404903793866932E+07 -2.5553570439909775E+10
  -4.4750490883045483E+11  2.6350616359901728E+16 -5.7249688337725091E+08 -8.3144768828686834E+21 -1.2457980827224997E+05  2.6263718546540312E+13 -8.3144641001995192E+18  4.3388281290681243E+07 -2.5539727092830059E+10
  -4.2831268425102216E+11  2.0942952806880416E+16 -5.5337580592522752E+08 -5.2460818270485385E+21 -1.2454429076523097E+05  2.0856065458893156E+13 -5.2460690483502551E+18  4.3367374739940748E+07 -2.5527586173574383E+10
  -4.0910817931118982E+11  1.6647491342406982E+16 -5.3426085773007846E+08 -3.3100554302298522E+21 -1.2449960120750837E+05  1.6560617164687266E+13 -3.3100426559493079E+18  4.3341069528369397E+07 -2.5509155419303707E+10
  -3.8988821668812463E+11  1.3235482980871866E+16 -5.1515362106961679E+08 -2.0885053553169243E+21 -1.2444337892688463E+05  1.3148625375841477E+13 -2.0884925880498419E+18  4.3307979768348418E+07 -2.5488141995837898E+10
  -3.7064879775643835E+11  1.0525225836423346E+16 -4.9605608514594901E+08 -1.3177593629785467E+21 -1.2437266029338093E+05  1.0438389082984516E+13 -1.3177466037679191E+18  4.3266366107717618E+07 -2.5456934748922218E+10
  -3.5138489074159723E+11  8.3723888352571100E+15 -4.7697074983594155E+08 -8.3145151722454909E+20 -1.2428372741336121E+05  8.2855783131162031E+12 -8.3143876852036493E+17  4.3214044065731801E+07 -2.5420929232158127E+10
  -3.3209016449257996E+11  6.6623255600900190E+15 -4.5790075536828375E+08 -5.2461200880962666E+20 -1.2417192043548940E+05  6.5755480306392617E+12 -5.2459927315361210E+17  4.3148281439656168E+07 -2.5374968212702812E+10
